current_account_nbr,avg_q4_spend,std_q4_spend,cu_crd_bureau_scr,ca_avg_utilz_lst_6_mnths,ca_max_dlq_lst_6_mnths,credit_risk_category
yjplDADicyAKC9zf,63.77833333333334,12.399506750151753,835.0,0.0,0.0,Very Low Risk
NYjd1FRyAk2JRKDT,21.326111111111114,7.8675365296737985,791.0,0.0,0.0,Very Low Risk
DVynbPGZmgnNlqww,24.939999999999987,5.484190111262609,598.0,87.0,0.0,High Risk
HoLjgBJhjfXfPnWQ,40.303888888888906,8.676899106511218,725.0,42.0,0.0,High Risk
ByG14j1Gj76PhTLD,19.761666666666663,5.001929333649521,660.0,42.0,0.0,High Risk
mEcgTp4UnnoFjeHR,41.74833333333333,10.998315512734077,757.0,15.0,0.0,High Risk
Vn2PkeMwoPjFfhB3,66.98055555555555,18.04423469021492,808.0,14.0,0.0,High Risk
euiq50hiMpMdEbzO,204.6211111111111,52.57677063549565,0.0,0.0,0.0,High Risk
lobvWPup1smUsbtD,52.43111111111111,7.751707886872329,595.0,100.0,1.0,High Risk
d7j0XNaCeMaxC3UX,65.82833333333333,10.78434172634511,700.0,51.0,0.0,High Risk
rDxTDy4MUZzOg7Av,101.79722222222225,22.018365544286663,817.0,1.0,0.0,High Risk
uayP3gmScJ8MFpAb,204.6211111111111,52.57677063549565,798.0,0.0,0.0,Very Low Risk
yyq0xhCbMpg1N6E6,204.6211111111111,52.57677063549565,805.0,0.0,0.0,Very Low Risk
qF8tdUtKm0vpop1a,27.796111111111106,5.645249058111126,779.0,20.0,0.0,High Risk
c2mFTmyLLmlOwNnr,16.82055555555555,3.785723137420725,747.0,7.0,0.0,High Risk
HBizTjAyeDOYHhaA,204.6211111111111,52.57677063549565,777.0,0.0,0.0,Very Low Risk
KCqQkwPn5WVfrWzZ,94.67666666666669,15.648933058913409,595.0,68.0,0.0,High Risk
zeFda16ZycByXdJz,39.712222222222216,11.874087732416507,793.0,0.0,0.0,Very Low Risk
UDorz7zTFATliNrQ,43.43333333333334,10.080342547867755,714.0,26.0,0.0,High Risk
czqQn2QaNAoCHDIc,37.605000000000004,7.689921784961372,673.0,72.0,0.0,High Risk
Rez7t9E8Zdw570tj,204.6211111111111,52.57677063549565,836.0,0.0,0.0,Very Low Risk
uayQzukpZUz7ufUR,204.6211111111111,52.57677063549565,645.0,0.0,0.0,Watchlist
9ZkKIEQiPUTJel4e,204.6211111111111,52.57677063549565,621.0,0.0,0.0,Watchlist
6995nr7d2b8fa9xe,28.365555555555556,5.874789830756122,677.0,1.0,0.0,High Risk
AuYkUvAnA0WLGbb9,15.259444444444442,2.4120249540759255,795.0,4.0,0.0,High Risk
QXTdx51Oeiw9pP5h,58.027777777777764,10.764549418485034,817.0,2.0,0.0,High Risk
wSDTi3mGkce9w0xv,204.6211111111111,52.57677063549565,801.0,0.0,0.0,Very Low Risk
9YMnswTm6PxnbE0A,598.0038888888887,117.64218886791419,850.0,8.0,0.0,High Risk
9G2bGsacYr6HsIz7,204.6211111111111,52.57677063549565,845.0,0.0,0.0,Very Low Risk
C2o93SrOia3svLlv,26.44055555555555,5.493453293236171,647.0,4.0,0.0,High Risk
xNvx9itOjiq1K7Ca,204.6211111111111,52.57677063549565,784.0,0.0,0.0,Very Low Risk
gQFWn84ZAUKy4A2Y,14.879999999999995,3.6017381424888213,784.0,0.0,0.0,Very Low Risk
Qf3E1lTgpJ4l2CHe,25.616111111111113,5.534438851292226,581.0,74.0,1.0,High Risk
ZEvezuztaYcB7Nmi,204.6211111111111,52.57677063549565,643.0,0.0,0.0,Watchlist
2QtFLohNtdvJa6Yk,204.6211111111111,52.57677063549565,843.0,0.0,0.0,Very Low Risk
MeymFD4kJNcs3aTO,29.34666666666666,5.963638841788971,630.0,49.0,1.0,High Risk
NwVDptPwhq2XKyqP,44.87388888888888,10.822897915117084,821.0,42.0,0.0,High Risk
yXykg3IttLGfvibj,204.6211111111111,52.57677063549565,755.0,0.0,0.0,Very Low Risk
CXMw4z9nFbH8lqe2,70.83999999999999,12.712382106573473,826.0,5.0,0.0,High Risk
GdsvVLA5WOhBUDxu,67.46166666666667,12.527203457699098,669.0,23.0,0.0,High Risk
QYp0ywotlV1K5lye,25.98777777777778,6.35948994954003,598.0,98.0,0.0,High Risk
1qRs8NRq9ebtBo4L,204.6211111111111,52.57677063549565,771.0,0.0,0.0,Very Low Risk
awQDiROZ5coCzB8I,204.6211111111111,52.57677063549565,776.0,0.0,0.0,Very Low Risk
cEkVwTf3YJuONjlN,204.6211111111111,52.57677063549565,735.0,0.0,0.0,Very Low Risk
HPj5ToyZEjS3b9it,26.02,5.671197611875395,704.0,60.0,0.0,High Risk
jr3Ct7GXaQldwZ8J,28.07222222222222,7.180358466846786,850.0,0.0,0.0,Very Low Risk
bG08eIO2vm19WRnE,204.6211111111111,52.57677063549565,,,,Watchlist
FxXtHkiDMjgOdSfk,204.6211111111111,52.57677063549565,848.0,0.0,0.0,Very Low Risk
PLkf9c6pOb6ePZSp,27.561666666666664,5.876045338791169,572.0,88.0,0.0,High Risk
MYmCqoLchUT4liTE,42.08444444444445,12.261849597656774,821.0,4.0,0.0,High Risk
cxf4gcKYFoQ0wcib,204.6211111111111,52.57677063549565,707.0,0.0,0.0,Low Risk
ul7EjgKBQgQkcvZN,204.6211111111111,52.57677063549565,729.0,0.0,0.0,Very Low Risk
QmmwkHWSWadm4Byd,21.334444444444436,5.8194028622533605,674.0,80.0,0.0,High Risk
mTezt7WGvAuBmkpy,71.21499999999997,22.1349444916191,0.0,15.0,0.0,High Risk
GvWrhJFH16VM7hYc,204.6211111111111,52.57677063549565,694.0,0.0,0.0,Low Risk
qEFwC6z2NJbngGrP,204.6211111111111,52.57677063549565,812.0,0.0,0.0,Very Low Risk
8hJtNxx1k3RHXqKL,204.6211111111111,52.57677063549565,815.0,0.0,0.0,Very Low Risk
RwOqzLcdpdiGPrAO,204.6211111111111,52.57677063549565,814.0,0.0,0.0,Very Low Risk
gHoXT2Ns0CkVNlA9,25.586111111111123,5.552052232006478,637.0,6.0,0.0,High Risk
mJA7e1FXqkZWN2Je,162.01055555555547,99.00225989531292,739.0,41.0,0.0,High Risk
zulSUhlkOQHtZWvu,83.43333333333335,16.236721633746285,720.0,89.0,0.0,High Risk
7KbvRBYGjnHaPfrm,204.6211111111111,52.57677063549565,767.0,0.0,0.0,Very Low Risk
EmyTwj6BCgJPDruU,27.771666666666658,5.685271218115229,815.0,10.0,0.0,High Risk
oMZ64BB3Ry5EH2uB,204.6211111111111,52.57677063549565,812.0,1.0,0.0,High Risk
LEByKdPvni75NyJs,136.3661111111111,27.949680654576547,756.0,43.0,0.0,High Risk
ukjNSf9FvlI1KZsm,16.92666666666667,4.013072755529916,739.0,1.0,0.0,High Risk
FVrbJmsb8rAKrsT7,204.6211111111111,52.57677063549565,800.0,0.0,0.0,Very Low Risk
NKwj95XYP2OyIfFY,204.6211111111111,52.57677063549565,812.0,0.0,0.0,Very Low Risk
tH5VFKJNWrKaEuwP,317.1033333333333,89.80483021203126,776.0,0.0,0.0,Very Low Risk
lqvhhMT4BUk9QPPj,160.87500000000006,27.580031619228553,763.0,7.0,0.0,High Risk
5FJ2WAbboqmkyHH9,107.7522222222222,13.125942680121303,694.0,48.0,0.0,High Risk
1X9NNq6MTgi6HpyW,204.6211111111111,52.57677063549565,792.0,0.0,0.0,Very Low Risk
6e976H1Xl5w3fYcq,53.80166666666665,11.728588626790119,829.0,21.0,0.0,High Risk
pRRHHdQtEAh0IOaT,204.6211111111111,52.57677063549565,659.0,0.0,0.0,Low Risk
3kiHEBAIt4mWiFlj,20.882222222222225,5.0533792485885485,658.0,70.0,0.0,High Risk
vXe2MrHzN5LLOhA2,204.6211111111111,52.57677063549565,775.0,0.0,0.0,Very Low Risk
983Eh1AEfwbPoAhZ,95.54722222222223,8.925573176886047,642.0,54.0,0.0,High Risk
kW0o4JYTDFvxnC0N,161.66444444444443,29.827133959893594,756.0,11.0,0.0,High Risk
TvNwZXw3dDSXDkzo,27.16777777777778,5.950565524835389,725.0,0.0,0.0,Very Low Risk
8ftUvIMQ7SfmlR8B,27.795000000000005,4.733423397375681,839.0,0.0,0.0,Very Low Risk
BkxOkK91ahYcB5Vm,23.921111111111113,9.921334640347117,621.0,0.0,0.0,Watchlist
UoLSKzIL1bqcoBqI,28.82944444444443,5.936565131080054,640.0,103.0,0.0,High Risk
OtszKKeQ7Z6MSMnQ,204.6211111111111,52.57677063549565,789.0,0.0,0.0,Very Low Risk
pyvEOzmfMOLiDJml,204.6211111111111,52.57677063549565,811.0,0.0,0.0,Very Low Risk
0SRvC8IsCAbqwDWc,204.6211111111111,52.57677063549565,789.0,0.0,0.0,Very Low Risk
RoGVXpqzY6VaXJmt,13.076111111111112,3.081510590009365,723.0,1.0,0.0,High Risk
Ckzclph2lzxuzsGa,204.6211111111111,52.57677063549565,699.0,0.0,0.0,Low Risk
9AM5mR6gL4ledytg,84.73444444444443,14.998437652840506,790.0,1.0,1.0,High Risk
7szSqHzbPxWjuE53,204.6211111111111,52.57677063549565,808.0,0.0,0.0,Very Low Risk
Uq8TuO34kWsmNJzR,204.6211111111111,52.57677063549565,665.0,0.0,0.0,Low Risk
jNgHqzWugq6MwMmg,204.6211111111111,52.57677063549565,0.0,0.0,0.0,High Risk
nFIGLIf1ao4VmEfW,67.70999999999998,14.19677842494764,843.0,0.0,0.0,Very Low Risk
hh2aT3TYZUQcmzl2,15.626666666666665,2.9525880970071383,693.0,34.0,0.0,High Risk
fbzQtwHAdifoujn7,32.13055555555556,4.542055083228842,780.0,27.0,0.0,High Risk
S1rQUof3A7a2zjVy,33.048333333333325,6.320098891631364,804.0,13.0,1.0,High Risk
zC9eI1Dla1kb8pji,25.57611111111111,5.369994127380828,766.0,1.0,0.0,High Risk
Hzz8mrLbVuhULjEt,60.54444444444443,13.228911396332892,827.0,0.0,0.0,Very Low Risk
O6L0IfTt9CnaEDtJ,27.212222222222234,6.089775959904442,644.0,93.0,0.0,High Risk
gj6aOYgunIHPsYZA,69.30277777777778,9.965644399668975,622.0,89.0,1.0,High Risk
8c4CWY0ia8Zdijm8,204.6211111111111,52.57677063549565,,,,Watchlist
dorytIbPHaleX90F,26.60777777777778,5.569221675006256,586.0,96.0,1.0,High Risk
ZRsJ7oGFunmiTVEu,204.6211111111111,52.57677063549565,766.0,0.0,0.0,Very Low Risk
1B4WOGMeJUMorV5a,204.6211111111111,52.57677063549565,806.0,0.0,0.0,Very Low Risk
QrDOHD6KUAAC09pG,204.6211111111111,52.57677063549565,786.0,0.0,0.0,Very Low Risk
6P4nzDD9ArFXQJMm,204.6211111111111,52.57677063549565,773.0,0.0,0.0,Very Low Risk
tVXmuVztZYiLmqY5,204.6211111111111,52.57677063549565,795.0,0.0,0.0,Very Low Risk
uILo3jLfwoNbQLXT,204.6211111111111,52.57677063549565,761.0,0.0,0.0,Very Low Risk
75WpLNzzP2oJnd9o,204.6211111111111,52.57677063549565,758.0,0.0,0.0,Very Low Risk
D4qxngklHSjNXb3N,204.6211111111111,52.57677063549565,812.0,0.0,0.0,Very Low Risk
qPPDU4SWyAkWFuQU,204.6211111111111,52.57677063549565,780.0,2.0,0.0,High Risk
3yLpTiA18iwaH6PU,108.36944444444443,27.05277075560941,784.0,0.0,0.0,Very Low Risk
TksQ6CvD8BlSxkWc,80.34444444444439,12.690785551276829,798.0,1.0,0.0,High Risk
UCFle30XlwCQrnVH,23.48333333333333,5.271894402227277,724.0,0.0,0.0,Very Low Risk
pNifzTE5gLeVS5tA,204.6211111111111,52.57677063549565,840.0,0.0,0.0,Very Low Risk
mRw79vZKSnThZOss,83.43277777777776,12.966358192308347,735.0,2.0,0.0,High Risk
ZZzwc3HbXnD9X0qY,14.763888888888886,2.8047211015565052,724.0,0.0,0.0,Very Low Risk
KIdLIc7MV0kcxU01,35.75333333333336,7.2321349870275675,625.0,48.0,1.0,High Risk
Nh8IlIx10zVtreg4,204.6211111111111,52.57677063549565,781.0,0.0,0.0,Very Low Risk
c2QWxZq6kWgstmr7,46.82611111111111,10.335265236864503,782.0,84.0,0.0,High Risk
zjQ5CLkzf5wBLCVE,204.6211111111111,52.57677063549565,,,,Watchlist
WvFaUxXHldwlVRpa,44.55388888888889,8.794382658258012,694.0,14.0,0.0,High Risk
E5UN12ljUJYUAP4P,204.6211111111111,52.57677063549565,765.0,0.0,0.0,Very Low Risk
QkdXkR3vzx3yfByv,38.137777777777764,8.280334289611284,833.0,3.0,0.0,High Risk
Mbv8xtIfVvypGdnP,204.6211111111111,52.57677063549565,762.0,0.0,0.0,Very Low Risk
CZT9sbLDZUjViXz0,151.54277777777781,38.63300353866238,711.0,1.0,0.0,High Risk
jozzZ0OnOq3qsckL,204.6211111111111,52.57677063549565,,,,Watchlist
GwUwM5DUeGOjfRMD,20.632222222222218,4.995411489328224,623.0,0.0,1.0,Watchlist
qfefMsQmmTpCv6XI,204.6211111111111,52.57677063549565,720.0,0.0,0.0,Very Low Risk
hrviCDcEpY8iRffd,25.018333333333324,5.39710407097558,669.0,50.0,0.0,High Risk
4L1l436MkjuJOBha,204.6211111111111,52.57677063549565,741.0,0.0,0.0,Very Low Risk
HVUFxt4ammfTADjn,204.6211111111111,52.57677063549565,656.0,0.0,0.0,Low Risk
KnW8xsf4cexHOoVx,27.88722222222222,5.71566660777567,642.0,80.0,0.0,High Risk
jitnM2QP0jO5qLQ2,204.6211111111111,52.57677063549565,825.0,0.0,0.0,Very Low Risk
9BOAFd7e2sXQvxAJ,204.6211111111111,52.57677063549565,794.0,0.0,0.0,Very Low Risk
iwZttqcUZ2ASMXv1,40.77222222222221,9.608750029227684,654.0,95.0,1.0,High Risk
y4recyAnuc2bRSvJ,39.330555555555556,9.251551521531702,710.0,35.0,0.0,High Risk
iLPvWZDpbdqURImB,28.1088888888889,5.898877150270798,616.0,15.0,0.0,High Risk
OVgonhb31YtQXqUB,59.36222222222221,11.557039899638232,779.0,57.0,0.0,High Risk
Z87LjFfrML6krD0n,65.4694444444444,11.097315240883965,781.0,12.0,0.0,High Risk
bprvjX8UeyVRsoj1,204.6211111111111,52.57677063549565,820.0,5.0,0.0,High Risk
fjatLANkEf5BaCKM,57.388888888888914,16.20439406235558,745.0,9.0,0.0,High Risk
d47YbZd2Z9aP0OnQ,45.6788888888889,9.392426792142254,615.0,46.0,0.0,High Risk
G9vKw2U0hANGhX6a,44.59055555555556,9.218354116347403,698.0,18.0,0.0,High Risk
HtV1DKVvipSetvKt,60.63666666666667,12.412642511473816,838.0,10.0,0.0,High Risk
DnbKUcBVgOMUUmcM,41.88833333333332,8.826035183411832,627.0,60.0,0.0,High Risk
PwED0roFfjzu1NMY,204.6211111111111,52.57677063549565,,,,Watchlist
W620WJ73nqbXKT8t,52.328888888888905,9.159821401347033,793.0,5.0,0.0,High Risk
y8liwq8KbUURkD9t,26.101111111111106,5.7193509389963735,688.0,16.0,0.0,High Risk
C1dDalovHG5sbnaU,53.64444444444446,18.10407273718272,791.0,11.0,0.0,High Risk
DkcGa6Fiiue7ylWY,204.6211111111111,52.57677063549565,811.0,0.0,0.0,Very Low Risk
YaeSk96X6efcqtHA,204.6211111111111,52.57677063549565,706.0,0.0,0.0,Low Risk
DAwqnXzjolZBItVa,19.942777777777778,5.095347134229487,724.0,7.0,0.0,High Risk
oe2VAulEE5OGFjvf,348.5222222222221,87.3718460883647,799.0,4.0,0.0,High Risk
UThlcP0C5ZNru0e7,21.63166666666666,6.586364033096759,709.0,41.0,0.0,High Risk
uvAkbuNJZ6wM49Ag,204.6211111111111,52.57677063549565,720.0,0.0,0.0,Very Low Risk
xA6RhKXeDEChIfVV,496.1872222222221,104.50470925530554,784.0,8.0,0.0,High Risk
M3PvFECBFzS56zYO,26.548888888888893,5.781637147432823,613.0,41.0,0.0,High Risk
JYyjdNctPn2RXgYo,30.99888888888889,6.260344746087812,665.0,91.0,0.0,High Risk
4soVKUljaEReTBHb,39.36777777777779,8.143391081156155,647.0,82.0,0.0,High Risk
8N9er5nOnWnNt2Ci,30.648333333333326,6.378152277155841,656.0,91.0,0.0,High Risk
Df8CjEpcvn5BLNT7,204.6211111111111,52.57677063549565,850.0,0.0,0.0,Very Low Risk
0bpRC59kwqoJ7BRH,26.805555555555557,5.795176718842522,611.0,87.0,1.0,High Risk
5No02l4qow8kSly2,36.05277777777778,7.3885537911138615,689.0,71.0,1.0,High Risk
IIKt47TaDuUcd2Vp,40.46333333333334,9.123572571673238,742.0,15.0,0.0,High Risk
epBOpZNW685kYdcH,63.69722222222222,11.76543182155727,787.0,27.0,0.0,High Risk
kFfYeDHqDFOZZFmW,111.08222222222226,13.532329287588022,637.0,96.0,0.0,High Risk
l1Rbdx09v28SIEGH,47.79555555555557,10.891603469819808,806.0,4.0,0.0,High Risk
HsnOYbyo7qosWsmG,15.674999999999995,3.2580258367516324,667.0,0.0,0.0,Low Risk
NPrHDHvgpDgMxzYg,94.68277777777774,13.415205510497735,729.0,90.0,0.0,High Risk
4SxL3qQcE90acDho,16.628888888888884,3.9808584484917455,800.0,13.0,0.0,High Risk
3DT8RA37vCR4998R,69.20722222222224,9.985634272797363,682.0,84.0,0.0,High Risk
rogovfw0TJ9Is0t5,48.334444444444436,7.318065657489022,624.0,65.0,2.0,High Risk
vd0Xl8iZHqK5iswc,204.6211111111111,52.57677063549565,813.0,0.0,0.0,Very Low Risk
6sBn61YK9wW9CbDn,204.6211111111111,52.57677063549565,783.0,0.0,0.0,Very Low Risk
U4gXOSSGYSNpyPqS,204.6211111111111,52.57677063549565,804.0,0.0,0.0,Very Low Risk
hRF1J1XFvulbCHCE,54.919999999999995,10.71200041734393,685.0,90.0,0.0,High Risk
6KNiIeK6jG96yW4P,14.872222222222222,2.8327902593723326,672.0,5.0,0.0,High Risk
e9KZ7PoQDSGurxsD,204.6211111111111,52.57677063549565,817.0,0.0,0.0,Very Low Risk
ATMIPWlbXJQxDdIX,13.594444444444445,3.619938612125288,811.0,0.0,0.0,Very Low Risk
qatMB56mUWoiPhy1,159.97777777777773,29.473345796130793,807.0,15.0,0.0,High Risk
1BN3C1tMxm7452ei,32.272777777777776,5.9129228420424775,819.0,11.0,0.0,High Risk
qwCWgfYcXjAfN47n,204.6211111111111,52.57677063549565,798.0,0.0,0.0,Very Low Risk
pD2yg4DibeLzwNwR,19.25,5.07240979973726,815.0,0.0,0.0,Very Low Risk
P1QOtE4BC7uQSyiP,204.6211111111111,52.57677063549565,771.0,0.0,0.0,Very Low Risk
PrEL7jg3tBz0LELd,57.138888888888886,10.481271750905988,626.0,28.0,0.0,High Risk
Zym262zQ6EgHzPSH,27.214444444444453,7.1885302614833195,651.0,18.0,0.0,High Risk
pnXmxijqU5Z0iOuW,23.16388888888889,5.373736939301221,632.0,46.0,0.0,High Risk
h8oM9pfeh5ALKe8b,130.76166666666666,25.74737685097032,645.0,40.0,0.0,High Risk
c2F2JdnYhLUc8vJI,204.6211111111111,52.57677063549565,773.0,0.0,0.0,Very Low Risk
WPtS3mQO81OlhyLC,100.37222222222222,15.935811153630775,731.0,36.0,0.0,High Risk
4soYy3pnD2C002s1,204.6211111111111,52.57677063549565,764.0,0.0,0.0,Very Low Risk
Yy8OTtoVnIpLN1vq,196.3616666666667,39.877644076083826,804.0,18.0,1.0,High Risk
BxTUJ3JYBVVSyNSj,42.85333333333332,9.023681914502397,671.0,18.0,0.0,High Risk
5dWBF7A8WTGeIp0a,31.803333333333327,6.26095369544214,568.0,86.0,1.0,High Risk
Jtbpuo74SDe5cQmH,14.571111111111113,3.4511939773477005,640.0,12.0,0.0,High Risk
RCM8fspUkIQUmQKu,104.70555555555553,14.802083407500932,804.0,8.0,0.0,High Risk
MvhljffgikhT9UZE,115.27166666666666,20.454400432640984,708.0,9.0,0.0,High Risk
7KkXdoBpvhxPvTXY,23.33611111111111,5.272560644661565,694.0,45.0,0.0,High Risk
FT6a2CtvoWTEyJMO,96.31555555555558,14.083012805263039,811.0,7.0,0.0,High Risk
0TrFSzSqx5C6QDHI,29.182222222222222,5.953527432446154,532.0,96.0,0.0,High Risk
iJtMIMS7rLCvn4u0,68.74111111111112,12.537111914767241,802.0,3.0,0.0,High Risk
mB9UXIn0wEgsppdG,204.6211111111111,52.57677063549565,718.0,0.0,0.0,Low Risk
mDUTp3VzvuhPYX6A,15.164999999999996,5.430530523319603,668.0,1.0,0.0,High Risk
7VTWeA5N9IdfBFa9,23.921666666666667,5.3752923313117424,827.0,2.0,0.0,High Risk
SVuFWZRrnSQd8GK5,204.6211111111111,52.57677063549565,832.0,0.0,0.0,Very Low Risk
3jeuCefVB02gDoUh,204.6211111111111,52.57677063549565,810.0,0.0,0.0,Very Low Risk
8LJFymZUWfN8sBHY,40.45555555555555,8.329482168935495,573.0,48.0,1.0,High Risk
vHaFL1V8LAg02VRf,134.31499999999997,22.01571424072841,756.0,25.0,0.0,High Risk
I1U9yuydFTRBtp0V,204.6211111111111,52.57677063549565,712.0,0.0,0.0,Low Risk
0d74A9lSWILRLqEK,27.162777777777784,8.116756673012251,715.0,7.0,0.0,High Risk
7QZRCnFuBQm84SxP,26.228888888888896,5.725931610703843,735.0,17.0,0.0,High Risk
QZy7ks4CSfpfgdnT,204.6211111111111,52.57677063549565,794.0,0.0,0.0,Very Low Risk
d4VU1zYaaFHuTjUs,204.6211111111111,52.57677063549565,787.0,0.0,0.0,Very Low Risk
3zE9nMWLNeAnyGlc,204.6211111111111,52.57677063549565,738.0,0.0,0.0,Very Low Risk
vdy3WknvSVzvuZeO,117.57166666666666,11.009152475794588,717.0,44.0,0.0,High Risk
DERZ9Mda3zR4UJOm,70.54500000000003,8.710522541224291,788.0,86.0,1.0,High Risk
95IVMbZX2KuO21o5,204.6211111111111,52.57677063549565,688.0,0.0,0.0,Low Risk
qGZw66BR8QuJOpH5,29.898333333333337,6.025432618102549,691.0,74.0,0.0,High Risk
qsDQCgQpl2cRzFKn,66.5538888888889,11.338284515376829,667.0,9.0,0.0,High Risk
1Coi2nBE0tPeNPx8,13.430000000000005,3.3995345702195245,804.0,7.0,0.0,High Risk
zBNuTU9RYM2Vgtr4,72.84944444444446,4.649304150619457,588.0,102.0,1.0,High Risk
OcWGikcL60wK8COB,204.6211111111111,52.57677063549565,790.0,0.0,0.0,Very Low Risk
vyIjSSzendEeSEbM,204.6211111111111,52.57677063549565,640.0,0.0,0.0,Watchlist
in5dXTMTsGE3LBP0,204.6211111111111,52.57677063549565,829.0,0.0,0.0,Very Low Risk
S7xLOhVcSZF0NVb3,204.6211111111111,52.57677063549565,777.0,0.0,0.0,Very Low Risk
T7MHeDhNkju3hAFa,204.6211111111111,52.57677063549565,758.0,0.0,0.0,Very Low Risk
0RYx60aQR6Gd8NF7,204.6211111111111,52.57677063549565,744.0,0.0,0.0,Very Low Risk
wVhWM7rM1c4fUoAG,204.6211111111111,52.57677063549565,,,,Watchlist
beIukGenrD2Ls8Lx,138.46277777777783,55.55655071298238,678.0,7.0,0.0,High Risk
Uc2ycWdpnEKvicLq,12.96222222222222,3.137489733858161,768.0,0.0,0.0,Very Low Risk
3ldGiXquYW6jPCah,34.046111111111095,6.871450860488241,681.0,6.0,1.0,High Risk
EWIbzw8sFRnMYtzW,16.989999999999995,4.06636273374043,850.0,0.0,0.0,Very Low Risk
qH02EtAol1UWuhtu,53.667222222222236,10.700644183772882,556.0,101.0,1.0,High Risk
t2qCVjpIIVxKtclD,39.330555555555556,9.251551521531702,683.0,39.0,0.0,High Risk
IcM5ozWjN728pX2y,46.34888888888887,10.528982347836175,796.0,28.0,0.0,High Risk
DekWDsEpnJVcYb28,204.6211111111111,52.57677063549565,837.0,0.0,0.0,Very Low Risk
GsRMX8tij1eYVdYF,27.91222222222223,6.706973154030727,734.0,19.0,0.0,High Risk
pA8DT1ejymTKbyIB,204.6211111111111,52.57677063549565,731.0,0.0,0.0,Very Low Risk
2R9HKRfrlacHTmx5,69.61166666666665,12.585741815992552,616.0,102.0,0.0,High Risk
5MdpDKdrLNzVG3YL,204.6211111111111,52.57677063549565,795.0,0.0,0.0,Very Low Risk
h2vh3Rrxu5THCCbd,38.66555555555554,9.966904777797026,793.0,64.0,0.0,High Risk
dqnAYuOZcqsQH3T2,20.88944444444444,5.129818793064059,638.0,15.0,0.0,High Risk
YwfIGiH01s8GdBYa,24.942777777777778,5.410192782860183,666.0,23.0,0.0,High Risk
ozRYF0NsYU8MDDKv,204.6211111111111,52.57677063549565,784.0,0.0,0.0,Very Low Risk
ucLO8WFZ740jwigR,26.117222222222225,5.6590456538552765,548.0,93.0,0.0,High Risk
ICDDEAL9qPuccDxH,158.15055555555557,26.469976882192228,831.0,5.0,1.0,High Risk
HnhWBWnEQzcHCRda,39.238888888888866,8.64210138449378,713.0,22.0,1.0,High Risk
27zEDfnoW29BP8Km,56.48055555555554,9.60647359686791,802.0,6.0,0.0,High Risk
k9ywoxanNiYcYsSE,12.74444444444444,3.1124101162967173,806.0,1.0,0.0,High Risk
2BgsDwU4tXkYkiaq,19.800555555555558,4.699605080056912,654.0,61.0,0.0,High Risk
xyyX0yy8tdXojWId,21.52888888888889,9.225389447471384,800.0,2.0,1.0,High Risk
oBRFUaOsOFwMQvHf,27.672222222222224,5.123250984833241,614.0,99.0,0.0,High Risk
6sDbeZ8i1aSHACeN,204.6211111111111,52.57677063549565,821.0,0.0,0.0,Very Low Risk
sVxgTTf1bPKSOtrx,96.55666666666667,30.20986223852383,724.0,83.0,0.0,High Risk
gZ8EXR7Jr9vpXnXt,204.6211111111111,52.57677063549565,784.0,0.0,0.0,Very Low Risk
k5ttqh5b7iMzxgwu,42.93722222222221,9.898945758220064,734.0,18.0,0.0,High Risk
TYh2MWX0b4HbQpjq,14.770000000000001,2.7471182762177193,685.0,0.0,0.0,Low Risk
9vWFe0Gw6RZZ2W4X,30.602777777777774,11.803312498943354,677.0,84.0,0.0,High Risk
OV7NDpWyaDG8lwFp,204.6211111111111,52.57677063549565,583.0,0.0,0.0,High Risk
799TKcMUxmVt89Vp,204.6211111111111,52.57677063549565,686.0,0.0,0.0,Low Risk
FAxvXjLgTjSw8q9t,204.6211111111111,52.57677063549565,818.0,0.0,0.0,Very Low Risk
14C2IhTasTFeDBxj,29.88944444444445,5.610226452619644,608.0,51.0,0.0,High Risk
QcvRs584ve3n7Otz,204.6211111111111,52.57677063549565,814.0,0.0,0.0,Very Low Risk
bAD5PjeAIz7HhdjH,112.2388888888889,49.04994452103224,680.0,43.0,0.0,High Risk
eTqfnVZtf7yhQlOH,97.35444444444444,14.071083081446405,714.0,6.0,0.0,High Risk
0oViwMkzW8SrJ9Yy,204.6211111111111,52.57677063549565,795.0,0.0,0.0,Very Low Risk
6tVWusliPw06nGvT,27.386111111111102,6.134046873455699,650.0,92.0,0.0,High Risk
aE1JUBCRhRgdGDZi,204.6211111111111,52.57677063549565,720.0,0.0,0.0,Very Low Risk
959jCmPmzkEyVluc,204.6211111111111,52.57677063549565,826.0,0.0,0.0,Very Low Risk
PRun9UXgqQMk1TX8,204.6211111111111,52.57677063549565,681.0,0.0,0.0,Low Risk
TOAObfRbCa2OnOtF,54.95944444444444,11.142950539781916,678.0,53.0,0.0,High Risk
fAtkcmrnw8OCxjm4,110.42888888888889,14.976082849541793,780.0,7.0,0.0,High Risk
0OaMaQ2BOhuikbgU,27.112777777777772,6.035120551021286,807.0,0.0,0.0,Very Low Risk
UGNJ7xecGxYaAd0j,79.92055555555558,10.151675881479587,799.0,0.0,0.0,Very Low Risk
7BKEgPqwjMmRnvx9,39.330555555555556,9.251551521531702,765.0,20.0,0.0,High Risk
DFyEa9EKbXl884JV,204.6211111111111,52.57677063549565,697.0,0.0,0.0,Low Risk
jlyjQNfTkrC09Sjb,204.6211111111111,52.57677063549565,797.0,0.0,0.0,Very Low Risk
