current_account_nbr,credit_risk_category,avg_q4_spend,cu_crd_line,recommended_credit_line_increase
tj5spdvAvGpdB8ML,Very Low Risk,204.6211111111111,4500.0,225.0
MlfI52zzITCXD6v0,High Risk,63.91166666666667,1000.0,No Increase
kqS7QEbfQf158w6G,Very Low Risk,204.6211111111111,2000.0,100.0
C6nE5szE2v48sLfV,High Risk,24.566111111111116,5000.0,No Increase
VUmiR3SnOwmyxR1Z,High Risk,77.42222222222222,1200.0,No Increase
SLTnxrijZlPGoFmB,High Risk,20.10111111111111,1700.0,No Increase
cXdebeLnSBC204PN,High Risk,64.3961111111111,8000.0,No Increase
etA7yrODa2vLDtEE,High Risk,39.33944444444445,3300.0,No Increase
HOQfW6A4XsA7Sdoq,High Risk,204.6211111111111,3500.0,No Increase
H9sSjgYBO1k27JpU,High Risk,94.00555555555556,800.0,No Increase
V1bHPJ1cV1jtNNoU,Very Low Risk,204.6211111111111,2400.0,120.0
4GDB3awhPlFlkieA,High Risk,41.829444444444434,4400.0,No Increase
IunQE3rxO8RKxqxx,High Risk,204.6211111111111,500.0,No Increase
XFjOKLN7ZRKeQ8Dj,Watchlist,62.093888888888905,3600.0,Banker Decision
6Rib6LtwPlpimDFz,Very Low Risk,204.6211111111111,1000.0,50.0
fHciJFgkhE3rPAFf,High Risk,73.34777777777782,1500.0,No Increase
yPlckRBig50CXJkJ,High Risk,316.128888888889,10200.0,No Increase
QTaXswZQs6fk2g3R,High Risk,204.6211111111111,1000.0,No Increase
OorPMPQ4Sd8XDkN6,High Risk,10.966666666666663,5000.0,No Increase
LDIIHdRUhE7LmlCA,High Risk,102.67777777777778,5000.0,No Increase
bGRSYBkPF9FUNuew,High Risk,24.78666666666668,2100.0,No Increase
faNIeYMK4PcIjBto,High Risk,42.785,2200.0,No Increase
7PlWhGIYwz5YXlRu,Very Low Risk,204.6211111111111,2800.0,140.0
9AD9BQSRoMgg2Dl6,Very Low Risk,47.68166666666666,4300.0,215.0
dyEKWtblwDh6bP6q,Very Low Risk,204.6211111111111,4200.0,210.0
i6aRpNY1f0aX2J6f,High Risk,646.3022222222221,2800.0,No Increase
zOlXfK6g3qjejDCS,High Risk,79.68277777777776,900.0,No Increase
I7oNa7unGNdvnD44,High Risk,54.79666666666666,8400.0,No Increase
P04OOIt6LxP9Fa9x,High Risk,25.38888888888889,10000.0,No Increase
BPHKCsMt4AAqhwVj,Watchlist,204.6211111111111,,Data Missing
QabhyssejY6YcI3y,Very Low Risk,101.69722222222228,4200.0,210.0
gbj8xmNzn0Lb3RYi,Watchlist,932.867777777778,,Data Missing
4FACd3XE79kRGkKl,Watchlist,204.6211111111111,,Data Missing
XEupnIMwxFVfZWgn,Watchlist,504.5527777777776,,Data Missing
H468IMhRdXUGHUIH,Low Risk,204.6211111111111,9900.0,495.0
3vHpqbXlLtOitWUq,Very Low Risk,204.6211111111111,9600.0,480.0
tMGqHDvr9iWaVnMS,High Risk,38.63222222222221,1600.0,No Increase
ERbrU5Z7Y4xORDP7,Watchlist,204.6211111111111,,Data Missing
ZMhzFBomaR67hYMx,High Risk,185.3305555555556,10000.0,No Increase
jf0Pw5T94ddHs0wj,High Risk,796.9705555555554,14200.0,No Increase
Yi0qyxdBOrbgzuf1,High Risk,89.17666666666668,12000.0,No Increase
g6QHkTGqOHRvqFeT,Low Risk,204.6211111111111,500.0,25.0
nu6dsCge8uJAax8T,Low Risk,204.6211111111111,2900.0,145.0
aKkvOyCWikm0wVxQ,High Risk,43.26277777777778,4400.0,No Increase
FMgQoqlPjq3VNDJc,Watchlist,41.367777777777775,,Data Missing
pxxDRvm7Z9MWP9Or,Watchlist,204.6211111111111,,Data Missing
RS2GtPuyRH4WuQMN,Very Low Risk,204.6211111111111,5600.0,280.0
5E6yczi1Co80bkUC,High Risk,83.10888888888887,15000.0,No Increase
GX4Gl8nZO4EqLuKF,Watchlist,13.367222222222225,,Data Missing
zIqj9GUmwMNURioE,Very Low Risk,204.6211111111111,1500.0,75.0
WbQwUr25xuVAJMak,High Risk,66.81722222222224,6100.0,No Increase
SIvF4msIplym7eCx,Very Low Risk,204.6211111111111,500.0,25.0
dms25ZO08jvw5m7Z,High Risk,26.817222222222224,15000.0,No Increase
nTgKMRumxY0RVrpR,Watchlist,166.5116666666667,,Data Missing
zQxlv3TQS21VT9w7,Low Risk,204.6211111111111,6600.0,330.0
H0cZqfGn9krMgGhY,Very Low Risk,204.6211111111111,524.0,26.2
eOBrDJGS92QOLpGE,High Risk,204.6211111111111,8000.0,No Increase
2K2YRpfFKucDXeF1,Very Low Risk,204.6211111111111,500.0,25.0
Y4bmCLKau7BZb4z5,Low Risk,204.6211111111111,1900.0,95.0
GC7tRECtHbtPjjDh,Very Low Risk,204.6211111111111,10000.0,500.0
9Ribdf31MEtpuoDr,High Risk,734.932777777778,15000.0,No Increase
rGU9OKRxFMpjQstm,Watchlist,204.6211111111111,,Data Missing
ZqPesRBMBeDWhOXe,High Risk,36.17055555555554,3400.0,No Increase
AYa5pjHJRSggieIS,High Risk,204.6211111111111,5100.0,No Increase
w1XTPsMmjtPlNHFa,Very Low Risk,204.6211111111111,6000.0,300.0
7p2wg0ZiESHxLEcH,Watchlist,204.6211111111111,4000.0,Banker Decision
eDugB9Yw9jByDwYW,Very Low Risk,204.6211111111111,524.0,26.2
p1V8x92Wb458tZwd,High Risk,492.9772222222224,13700.0,No Increase
Hh5r7QkhpyZxx2Yk,High Risk,42.10722222222222,7900.0,No Increase
KKFp3wXbqgt2KzBu,Watchlist,204.6211111111111,,Data Missing
Bt9yCl0zBwJPjIgM,Watchlist,204.6211111111111,,Data Missing
v31E4duUXK1lTP0i,High Risk,493.24000000000007,15000.0,No Increase
C2giu0o3m2cnwqQD,Very Low Risk,204.6211111111111,524.0,26.2
JLQftauYQGNHd9oE,Very Low Risk,204.6211111111111,500.0,25.0
wXvlig9iGzbu7BIX,Very Low Risk,204.6211111111111,500.0,25.0
gPoPI9bjitsRGHPK,High Risk,82.32833333333333,11500.0,No Increase
ldWEclpNeaJlXIhC,High Risk,70.66388888888888,1700.0,No Increase
YdzvOgAWtTXkjJXW,Very Low Risk,204.6211111111111,10900.0,545.0
D4kWXlyk72EUimiw,Very Low Risk,204.6211111111111,6000.0,300.0
9KUrZ8PQvBsMegEs,Watchlist,11.513333333333332,,Data Missing
yNtc7eEzzkQinS2i,High Risk,111.94666666666669,630.0,No Increase
wABC5e8ZUHFZsmgv,High Risk,204.6211111111111,1830.0,No Increase
NBDMAlMtLo0sz2xS,Watchlist,204.6211111111111,,Data Missing
IgDMzXCv1lny5Zjp,Watchlist,19.61944444444445,,Data Missing
KynA721ut9C1Thiz,Watchlist,204.6211111111111,,Data Missing
1DRZ4N0yPBFSzzs5,Watchlist,108.83666666666664,,Data Missing
7ZLPtCzXqSK9HB8v,High Risk,201.1561111111111,15000.0,No Increase
MIVA66uubwLlCdwO,Watchlist,204.6211111111111,,Data Missing
fbdwhnr6CWesYlIR,Very Low Risk,204.6211111111111,300.0,30.0
n9Yx3B7O5bN0LX4x,Watchlist,30.793333333333337,,Data Missing
P1rQua7fo3JIbhJn,High Risk,21.46444444444444,2500.0,No Increase
YTBCCrPXEm6ic7Js,High Risk,204.6211111111111,4800.0,No Increase
HuBoqoxQ4hW61nMj,Watchlist,43.43555555555555,,Data Missing
mZosKjK9iSLMFKZx,Watchlist,168.2638888888889,,Data Missing
WUBEOmFdqMLU5g4l,Very Low Risk,204.6211111111111,1024.0,51.2
ZYb6TtF86pmH4CbI,High Risk,580.223888888889,13000.0,No Increase
fWGew8S68US6UYBd,Watchlist,39.16555555555554,,Data Missing
1OlrTSn5aSWCAfe5,High Risk,204.6211111111111,524.0,No Increase
3eZq6bI2MhLR05Un,Very Low Risk,204.6211111111111,2900.0,145.0
coPfP270g8KglSr2,Watchlist,204.6211111111111,,Data Missing
RTei5Q559fyJ4X7b,Watchlist,204.6211111111111,,Data Missing
smJTY984RdyWOE0q,Very Low Risk,204.6211111111111,1500.0,75.0
79gVkJRNBXz2ycXP,High Risk,204.6211111111111,15000.0,No Increase
vSt3s5SzJQN2qpgl,High Risk,206.36777777777783,2850.0,No Increase
vPNPNh43VhBi445S,High Risk,17.71999999999999,2400.0,No Increase
EmzRQiWwa4YV6Mlb,Watchlist,204.6211111111111,,Data Missing
Ylb1PgL8Dp3xIKaV,High Risk,159.28666666666675,10000.0,No Increase
ypuW9dhCyoYQKAHm,High Risk,27.151111111111117,4500.0,No Increase
fChgEH691ZX7yA8o,Watchlist,204.6211111111111,10300.0,Banker Decision
QQ6iSoDD7QAjgZe4,Watchlist,204.6211111111111,,Data Missing
wmG7Vo8DsfQ5MymA,Watchlist,204.6211111111111,,Data Missing
5Oc8LbeUOEhryqlJ,High Risk,1177.562222222222,14200.0,No Increase
Iz30jD5vPaq7PycV,Watchlist,204.6211111111111,,Data Missing
tNLue4fJwENbRpJ6,Very Low Risk,204.6211111111111,5400.0,270.0
hQXaPLagczxxH5Ea,Very Low Risk,204.6211111111111,2550.0,127.5
WLuqSzjeocNhq3pk,Very Low Risk,204.6211111111111,500.0,25.0
4IKV4a52DtA7CPIu,High Risk,1250.0266666666662,15000.0,No Increase
9Hg7fZB1Th7HIr8y,Watchlist,204.6211111111111,290.0,Banker Decision
M8ckMf7tpjW6poND,High Risk,17.03555555555555,11600.0,No Increase
oSbGGpKqnpAzUO6D,Very Low Risk,204.6211111111111,8000.0,400.0
kSDRjzleOj9cSbLP,Very Low Risk,204.6211111111111,4500.0,225.0
Hy1PL2rFuypQqF0f,Watchlist,33.06444444444445,,Data Missing
AbnvdDWWrNSNG6Ph,High Risk,148.81611111111113,8000.0,No Increase
KViY4xUhXjIq9Ll0,Watchlist,37.91777777777778,,Data Missing
rzsHjlJsa8o5kke0,Watchlist,204.6211111111111,6610.0,Banker Decision
YZTEBuMzF8eze5qA,High Risk,25.076111111111103,1320.0,No Increase
OmVjg2moYYcnRggL,High Risk,87.17611111111108,1300.0,No Increase
Vrj57Fu4B7awx4iZ,Watchlist,204.6211111111111,,Data Missing
s99DyMLTT1iJASWF,Watchlist,204.6211111111111,,Data Missing
WE70P6MXX7zDoSuq,Watchlist,19.29666666666667,,Data Missing
sQZZzXdkNH5cYH0P,High Risk,88.16444444444447,12400.0,No Increase
on4fJ32UZX7rCEWQ,High Risk,204.6211111111111,1300.0,No Increase
PikKk336y7cm226Z,Watchlist,204.6211111111111,,Data Missing
ikG7nNsAjQemiZnC,Watchlist,204.6211111111111,,Data Missing
Ld5npSfLeqoDmuiP,Very Low Risk,204.6211111111111,524.0,26.2
nlRcMaklsLvlJPCe,Watchlist,751.145,,Data Missing
sjoAHbH2HavMsz2I,Watchlist,10.611666666666666,,Data Missing
xaPY1A4xmA0j03Dn,Very Low Risk,204.6211111111111,524.0,26.2
7IvHv1mjHO3nF8K4,Very Low Risk,47.83388888888887,8000.0,400.0
DvPoymJ8wYAv0WRX,High Risk,41.2988888888889,5400.0,No Increase
BKf8LIaV7WjBwazj,Very Low Risk,204.6211111111111,1900.0,95.0
tSgpidyEPQf0N4XU,High Risk,535.9172222222223,4800.0,No Increase
pRVEQBxn1v95wyRm,Very Low Risk,15.640555555555554,7000.0,350.0
qbFayVJQuvyIR7dr,High Risk,21.65277777777777,1200.0,No Increase
NKFuy0dOprUsrjSX,Watchlist,38.81222222222221,,Data Missing
dMBYrP5X2XPLQN09,Very Low Risk,204.6211111111111,3500.0,175.0
lS3Os3wR7jQNL4yV,High Risk,23.37222222222222,100.0,No Increase
DXPcBGgGBvYm23wY,High Risk,113.93444444444444,3510.0,No Increase
F2YTHICBXDI8kzJj,Watchlist,25.450000000000003,,Data Missing
Bp7Hl7xbibF7Bvfi,Very Low Risk,204.6211111111111,3000.0,150.0
Sr7sJYneLIRN67lB,High Risk,32.54611111111112,2400.0,No Increase
AAGp1e2TujsQF0Tk,High Risk,265.4049999999999,6000.0,No Increase
X8aVrdUfx4rFQkfQ,High Risk,82.08555555555554,2750.0,No Increase
hucUS3Fg66LGCuop,High Risk,110.08055555555556,6000.0,No Increase
9grN8VdEQm0iKrcS,High Risk,36.28555555555554,1300.0,No Increase
C03FEHPkbLldyto6,High Risk,113.2161111111111,8200.0,No Increase
W9b5u4rbifSSgOTW,Watchlist,56.15222222222222,,Data Missing
d3u2nagdKFlWsO7B,Watchlist,18.20444444444444,,Data Missing
zC95ZFzHTWKNzpOi,Very Low Risk,204.6211111111111,8000.0,400.0
3cqXG7iLSc8NIAsv,High Risk,30.202777777777783,2500.0,No Increase
W31bP7xcAlNNaDBb,High Risk,12.718888888888886,7400.0,No Increase
3WqlnfVax2xIOUGj,Very Low Risk,204.6211111111111,1700.0,85.0
zi2xgN5B9jFM595H,Very Low Risk,204.6211111111111,6000.0,300.0
R3iHSuVjwXTUv5yO,Watchlist,27.010000000000005,,Data Missing
bLTbZrfgULIuwujB,High Risk,23.956666666666663,4500.0,No Increase
0mQursR5HBd2X32J,High Risk,204.6211111111111,950.0,No Increase
mdYqCIY0ZUP4wZpb,Watchlist,204.6211111111111,,Data Missing
VOuf3gEdCXKhyfrM,High Risk,21.04944444444444,5800.0,No Increase
tWtI4OIdVqGphcRu,High Risk,27.23777777777777,2400.0,No Increase
gNZLKsP1IN4OD1yF,Watchlist,204.6211111111111,,Data Missing
rFdaO9WOuzsug7AF,Very Low Risk,592.4122222222226,1000.0,100.0
WFolQx0MWQ6AMPzv,High Risk,158.3277777777778,4700.0,No Increase
QgVMLyk8YCJXAhUl,Watchlist,204.6211111111111,,Data Missing
ubUJRlnhg3Mohxvd,Watchlist,48.41333333333334,,Data Missing
dc7EN8anVsidAYnJ,High Risk,12.888888888888888,1500.0,No Increase
EIrVSEMVuvlldMY7,High Risk,35.731666666666655,5300.0,No Increase
8ClKqHS8jg0M7g0q,High Risk,55.90111111111111,4100.0,No Increase
Y2CoDNyoHzKmlbFg,High Risk,325.3038888888888,2800.0,No Increase
IblP43CINFtNf5ck,High Risk,74.3483333333333,1024.0,No Increase
1J6pcMVYv24PfwUO,Very Low Risk,204.6211111111111,1024.0,51.2
4oJOx3IXiBfhgxDJ,High Risk,211.0394444444444,10500.0,No Increase
dmoZl1wxYw1IpnTO,Low Risk,204.6211111111111,1500.0,75.0
pfGr2o343SUsg5CS,Very Low Risk,204.6211111111111,4500.0,225.0
odtnTAvs7pN43rQo,High Risk,83.94666666666666,3800.0,No Increase
0w4zdf2fBkhBD9mE,High Risk,153.28333333333333,7000.0,No Increase
gNets7BezjItz1lG,Very Low Risk,204.6211111111111,6000.0,300.0
23GvHgw6DnOFuynm,Watchlist,29.876666666666665,,Data Missing
C8DSGjG9iuFgBXuw,High Risk,157.84666666666666,300.0,No Increase
X36rLe4kCfH8y4iV,Watchlist,204.6211111111111,,Data Missing
CO58VcCFbZI5GhPO,Very Low Risk,204.6211111111111,1024.0,51.2
cdmepl1quVazoqKj,Low Risk,204.6211111111111,5000.0,250.0
ai72HbB6MRzUE3sO,High Risk,32.062777777777775,800.0,No Increase
b0VXUHmcB2HGRoEK,High Risk,313.79000000000013,2900.0,No Increase
l1Pomu1gwoKGiUM2,Very Low Risk,204.6211111111111,2700.0,135.0
mNawRszDLJo7MHcv,High Risk,43.903333333333336,4000.0,No Increase
vGc1K0BqsOoIa7aR,High Risk,87.05333333333333,2800.0,No Increase
9PIMVlzEjTzjC3vy,High Risk,172.46611111111102,15300.0,No Increase
rlZtpa40Zi4vNEy8,Very Low Risk,204.6211111111111,1024.0,51.2
UDSVj6GJNRVOTFyn,Very Low Risk,204.6211111111111,1500.0,75.0
rxcnoiVY89k7HU6Y,High Risk,75.64833333333334,5000.0,No Increase
UYQrhZp949uRgQmU,Very Low Risk,69.97333333333331,13300.0,665.0
rM2VntXop52dL3of,High Risk,26.2638888888889,1100.0,No Increase
bTarv50EhSCZsEvT,High Risk,25.64833333333333,700.0,No Increase
bLsPCWqtoQXT6kqA,High Risk,63.67499999999999,3000.0,No Increase
JyMjujiQKSdOIjBZ,High Risk,22.25222222222222,5400.0,No Increase
GPpvEoafYcHGq3wi,High Risk,29.401111111111103,1700.0,No Increase
TfbxEWcF90TN0qPd,High Risk,46.356666666666655,1300.0,No Increase
t5XrOiZriRQdkX5l,Low Risk,204.6211111111111,6000.0,300.0
qGqTf40E1iqoXumn,Low Risk,204.6211111111111,4100.0,205.0
UHyN45ljuSNWOiec,Watchlist,204.6211111111111,200.0,Banker Decision
2CXMwe5r1GlNW06y,High Risk,68.90777777777778,450.0,No Increase
ixzVK9n3iZgOOcaq,High Risk,57.48611111111112,4300.0,No Increase
EpYXqqfteuJqJy6X,Very Low Risk,204.6211111111111,500.0,25.0
q6fjqWN0ga04M0zI,Very Low Risk,204.6211111111111,6000.0,300.0
e1aDlU3ShWnc5jfW,Watchlist,19.630555555555546,,Data Missing
j6V32brBkdR1ieRI,Watchlist,204.6211111111111,,Data Missing
6mdDnydEqISfu2Wa,High Risk,26.102222222222213,550.0,No Increase
elD8GrmYHeAQXTnj,High Risk,1548.2711111111112,18300.0,No Increase
sGC4D8yLFpTLf60I,Low Risk,204.6211111111111,1500.0,75.0
rqRVC1GyjbUT0X2y,High Risk,40.875555555555565,1800.0,No Increase
2WvEpX19wXom2OLP,Watchlist,110.53277777777777,,Data Missing
OueOKOcZhexR6lnV,Very Low Risk,204.6211111111111,1100.0,55.0
MYBzPDErHbPzuppo,Very Low Risk,59.63388888888889,9600.0,480.0
3EGILr7at2687d3U,Watchlist,204.6211111111111,,Data Missing
79YVZocRLaxlOYjC,High Risk,100.01666666666662,4200.0,No Increase
WpIUVowjv6ZE8Fta,High Risk,26.417777777777776,170.0,No Increase
M178A5n7tMAQILT5,High Risk,38.67388888888888,2700.0,No Increase
vUrF7A5Pqkam2aC2,Low Risk,204.6211111111111,490.0,24.5
yzGtyd06e3s4Iw0B,Very Low Risk,15.55833333333333,2700.0,135.0
MEGS4ltvSNlD6Vku,Low Risk,204.6211111111111,4500.0,225.0
2qGX79ii6oTjFVwy,High Risk,22.417777777777776,1350.0,No Increase
XdBiAAdufHHN9ymy,Very Low Risk,15.524444444444438,1700.0,85.0
rXXI7qGSumtrIuCZ,Very Low Risk,25.879444444444445,5000.0,250.0
SszKbB0LK71x2I69,Very Low Risk,204.6211111111111,4500.0,225.0
BD8dOm04iaQEZfEg,High Risk,57.36777777777776,1400.0,No Increase
tEdeS0hhVBdAsb5b,High Risk,27.08666666666667,4000.0,No Increase
TfFrzJoNRjw3Oltb,High Risk,46.58111111111113,8000.0,No Increase
mFPwVf9kzpHPBzVU,High Risk,18.391111111111115,1000.0,No Increase
CGRL0TxQoxIxwRxi,Very Low Risk,204.6211111111111,6000.0,300.0
sR12dTKDvdw0Ic8G,High Risk,32.09166666666667,5500.0,No Increase
nRXMsUS9J7nzxow8,High Risk,55.44222222222223,7800.0,No Increase
cFmUWteJOhi1nxK0,Watchlist,16.67111111111111,,Data Missing
Nj8l3aiJYrH2Lfcj,High Risk,15.836666666666664,1650.0,No Increase
BC02VGEJ6YiYrv1k,Very Low Risk,30.67277777777777,1500.0,75.0
mWj0NeSmp6gmfXrH,High Risk,42.37888888888889,3700.0,No Increase
GoUSncLX7W3dQlee,Very Low Risk,204.6211111111111,1500.0,75.0
zTR3YkbOQJbjOOez,High Risk,33.35611111111111,1500.0,No Increase
KfZFQ8iF5KTCcXjh,High Risk,26.70277777777778,670.0,No Increase
B5ltuddLo3b7RUBG,High Risk,20.695,2800.0,No Increase
yBeW8qMttYxXGkhg,Very Low Risk,204.6211111111111,3900.0,195.0
hzQCE8gkEkHHoYz8,High Risk,29.944999999999997,2300.0,No Increase
0d9LxGZqzYXtCJAw,Very Low Risk,204.6211111111111,1500.0,75.0
YjoUNhUD1GsVvEq3,Low Risk,19.73555555555555,390.0,19.5
edQaKPK7md7OS6nf,High Risk,59.68055555555556,1800.0,No Increase
qstFujK1AhbbiRk0,Very Low Risk,204.6211111111111,1500.0,75.0
D6NE6G196ZxNqypa,Watchlist,204.6211111111111,,Data Missing
d0MEfQjfgoVKkQBL,Very Low Risk,12.886111111111113,10000.0,500.0
Z9qvMcFB6gKrlgEc,High Risk,204.6211111111111,4900.0,No Increase
E1PxDk84UYPciCDb,Very Low Risk,9.970555555555558,3600.0,180.0
Vw2tNLbBHntwDljC,High Risk,15.867777777777778,900.0,No Increase
kW3CsI77Pcc9hb9K,High Risk,98.82833333333332,5100.0,No Increase
5YLnmMULx6x7dCKO,Very Low Risk,204.6211111111111,1024.0,51.2
IMrjbZkc5QJXsVb3,Watchlist,17.365555555555552,,Data Missing
HJX7N6uaYbLQGyeX,Very Low Risk,40.97611111111112,3000.0,150.0
HcHbJHZDiCMjuTw7,High Risk,57.57722222222223,2020.0,No Increase
E0vHnuDaFUaxBv4F,Very Low Risk,204.6211111111111,12037.0,601.85
QhJI4syqTOGij3Ko,Watchlist,204.6211111111111,,Data Missing
eAWNPiJxBfAjuE7i,High Risk,16.892777777777777,6600.0,No Increase
ZWCqgbKqWc6Bj9yx,Watchlist,204.6211111111111,,Data Missing
OWMVCMjQcydcdqml,High Risk,150.72722222222225,9300.0,No Increase
Sf3aLMEpTB6cTo9J,Very Low Risk,204.6211111111111,2000.0,100.0
t6gQ6Eb0TIX8pnmQ,Very Low Risk,204.6211111111111,500.0,25.0
4OYx6qhLLCwH6miq,Very Low Risk,204.6211111111111,25000.0,1250.0
RmiubnIkZCRSuQlI,High Risk,58.36833333333336,590.0,No Increase
okXGowmVDD3nvxk8,Very Low Risk,30.15444444444445,524.0,26.2
OKQ5F7Nd2Mf8M0Ky,High Risk,25.367222222222217,1560.0,No Increase
5q3WJVjt8UrVCHCk,Very Low Risk,10.837777777777776,500.0,25.0
2YsNUL4pCatf4XAX,Watchlist,43.24444444444445,,Data Missing
wnp68wWLUB2Kb0ZZ,Very Low Risk,204.6211111111111,6000.0,300.0
3pXbUz2NgXCOtZJg,Very Low Risk,204.6211111111111,1024.0,51.2
M5a5ZiE99y1kG8KU,Watchlist,337.4977777777779,,Data Missing
Km85sMP66nblcf0P,High Risk,41.83444444444443,5900.0,No Increase
ai626iehux7evUz0,Very Low Risk,204.6211111111111,500.0,25.0
DikoxSm4BI9JyXdq,High Risk,14.839444444444442,1024.0,No Increase
HyVmzcZlfaRpXdeR,Very Low Risk,204.6211111111111,2500.0,125.0
dtFfH7V2ExRTXu3M,Watchlist,31.192777777777785,,Data Missing
g31RKefsqWjES3FJ,Watchlist,115.7877777777778,,Data Missing
eFvNsSHMvc0Cp6rw,High Risk,31.59166666666668,3300.0,No Increase
h6uBzFxuHqgNXuta,High Risk,274.33277777777784,3300.0,No Increase
31L9OA83nDzH83S2,Watchlist,204.6211111111111,,Data Missing
d3NOE6OzMs1Sf5kW,Very Low Risk,204.6211111111111,500.0,25.0
5pDLSUGBQCWdmwGF,Watchlist,204.6211111111111,,Data Missing
anCxemfNosGXrhF9,High Risk,197.1349999999999,2600.0,No Increase
5xAVbCozvzXmSYC0,Very Low Risk,204.6211111111111,1500.0,75.0
I0JUxiv7K4g7HjIJ,High Risk,15.81777777777778,1600.0,No Increase
nmPYGtwxlEMBaAMO,High Risk,360.47555555555545,7400.0,No Increase
SDct9205BqMLYwue,High Risk,37.29499999999999,2000.0,No Increase
LxyKzWeU8Mn6wASx,Very Low Risk,204.6211111111111,6000.0,300.0
wdnq7UM6moovXP1X,Very Low Risk,204.6211111111111,2500.0,125.0
MHzDJUnetVmeR3Mi,Very Low Risk,30.714444444444453,1500.0,75.0
m2rMdqCQxlYwuKSY,High Risk,138.64055555555558,3800.0,No Increase
CuWK1GZHcYsTaqBz,Very Low Risk,204.6211111111111,6000.0,300.0
BrFbIOHP4CuTPaBX,High Risk,26.42944444444445,3450.0,No Increase
QiLu1ZHxwQkmkryM,Low Risk,17.733333333333338,2000.0,100.0
9PsGKcJQCNC1GrT1,Very Low Risk,16.08944444444445,3400.0,170.0
zfjAEl9XwAuvWo1h,High Risk,31.470555555555563,1200.0,No Increase
DamlR9CobigFGtd9,Low Risk,204.6211111111111,3500.0,175.0
EDJZd06FQ81jIFqp,Watchlist,204.6211111111111,,Data Missing
xflVHFPJLXraRb0o,High Risk,90.88111111111112,1650.0,No Increase
MgtnCyUSpNbXefl7,Very Low Risk,204.6211111111111,1024.0,51.2
A1bus0H6qFOIkH8N,Very Low Risk,204.6211111111111,1090.0,54.5
FZG9mkpD9BnrMiNv,High Risk,137.74388888888893,2500.0,No Increase
OtJ1yvVEXI0UFoHZ,Very Low Risk,204.6211111111111,500.0,25.0
D2jdqWbiylb5f4tE,Very Low Risk,204.6211111111111,1500.0,75.0
oQKHUuiD4uHuj2DF,High Risk,12.733333333333327,100.0,No Increase
Obzed5g0BUMtEvUZ,High Risk,317.4088888888889,7500.0,No Increase
8WBxNAwhjY5jh5G0,Very Low Risk,204.6211111111111,500.0,25.0
QFiIHcZxmfA4s8fB,Watchlist,18.153888888888883,,Data Missing
BCasBWeqfUf4rOah,Very Low Risk,204.6211111111111,500.0,25.0
unNXD1SaO1hwaV8N,Low Risk,204.6211111111111,8700.0,435.0
F5Jduv7lJ6bYXWkP,High Risk,71.80722222222225,3300.0,No Increase
S8Xxzkym78DokhZQ,High Risk,67.9122222222222,5500.0,No Increase
M8ZEu2yvV6SOKyEO,Very Low Risk,204.6211111111111,3850.0,192.5
WhsaT3IalPjlR4Et,Watchlist,10.618333333333336,,Data Missing
fq2YcuQVMBTV3hR7,High Risk,17.537222222222226,100.0,No Increase
dXH2sLDyuExLbtN2,High Risk,68.78333333333336,3460.0,No Increase
c9FNzh6hwKraX1Gi,High Risk,48.7161111111111,7000.0,No Increase
6YR9JNETbRiZhzy9,Very Low Risk,204.6211111111111,500.0,25.0
ZN3c90bdf9gVx7dl,Very Low Risk,204.6211111111111,6000.0,300.0
4GnoZCXQONYwETbA,High Risk,18.83,4900.0,No Increase
QdxxujcItM8tGsbZ,Very Low Risk,204.6211111111111,20000.0,1000.0
zxSPJ9Hh5paVb14U,High Risk,56.3738888888889,10000.0,No Increase
cab84hXG34PjRbTx,Very Low Risk,204.6211111111111,9200.0,460.0
plQ3Zhu8y4Y8rEVA,High Risk,97.1155555555556,9800.0,No Increase
d0CkHBG1WAMVzo4C,Very Low Risk,15.401666666666667,500.0,25.0
hQqN7zaVamAAoS0L,High Risk,54.30000000000002,1600.0,No Increase
H0WWiQDfOrej20xd,Watchlist,122.06444444444443,,Data Missing
uBpN4MP4LC9zALWb,Very Low Risk,204.6211111111111,1500.0,75.0
AA7gHQc5iMWKAdUC,Watchlist,27.46388888888888,,Data Missing
yY8dwyFyD6FVYklO,Very Low Risk,204.6211111111111,1500.0,75.0
GjDLQzthztRI9JEn,Very Low Risk,204.6211111111111,1024.0,51.2
jV49Tn233hluMVoi,Low Risk,204.6211111111111,12000.0,600.0
WVHuz9MLyap4gg0l,Very Low Risk,204.6211111111111,15000.0,750.0
Q4jG5HfYpPhxi1sw,High Risk,39.68944444444443,6000.0,No Increase
7gjzCMzlSdBtHJRJ,High Risk,43.56166666666665,4000.0,No Increase
SmCXpwo1ontgXJxq,Very Low Risk,204.6211111111111,1024.0,51.2
3ZIbf6n9PaAfVjsl,High Risk,30.989999999999995,5200.0,No Increase
FPX3fLkV4GOdKGPW,Very Low Risk,204.6211111111111,4200.0,210.0
UTKokgfFE6W7KwrR,High Risk,231.92055555555564,3400.0,No Increase
C36GevO5uuDFiZHx,High Risk,204.6211111111111,1024.0,No Increase
aVHvmJG2ilHtp0sr,High Risk,1006.7444444444444,5200.0,No Increase
6jBQ6YuLFaZ4Xti6,Very Low Risk,34.34944444444446,12000.0,600.0
6AMsBhW5eB1cAR3x,Very Low Risk,204.6211111111111,1500.0,75.0
pDoLKjNcUpRKyot7,High Risk,27.89277777777778,6500.0,No Increase
